Deployment,datetime,C_DPM,C_DPH,Match,F_DPM,F_DPH,Filter
5,29/11/2021 13:59,0,0,0,3,1,HML
5,29/11/2021 14:59,5,1,0,0,0,HML
5,29/11/2021 15:59,4,1,1,7,1,HML
5,29/11/2021 16:59,14,1,1,8,1,HML
5,29/11/2021 17:59,1,1,1,19,1,HML
5,29/11/2021 18:59,0,0,0,3,1,HML
5,29/11/2021 19:59,0,0,1,0,0,HML
5,29/11/2021 20:59,0,0,1,0,0,HML
5,29/11/2021 21:59,0,0,1,0,0,HML
5,29/11/2021 22:59,0,0,1,0,0,HML
5,29/11/2021 23:59,0,0,1,0,0,HML
5,30/11/2021 00:59,1,1,1,1,1,HML
5,30/11/2021 01:59,1,1,1,8,1,HML
5,30/11/2021 02:59,0,0,0,5,1,HML
5,30/11/2021 03:59,0,0,1,0,0,HML
5,30/11/2021 04:59,0,0,1,0,0,HML
5,30/11/2021 05:59,0,0,1,0,0,HML
5,30/11/2021 06:59,1,1,0,0,0,HML
5,30/11/2021 07:59,0,0,0,3,1,HML
5,30/11/2021 08:59,0,0,1,0,0,HML
5,30/11/2021 09:59,1,1,1,1,1,HML
5,30/11/2021 10:59,0,0,0,2,1,HML
5,30/11/2021 11:59,5,1,0,0,0,HML
5,30/11/2021 12:59,1,1,1,7,1,HML
5,30/11/2021 13:59,1,1,1,1,1,HML
5,30/11/2021 14:59,3,1,1,1,1,HML
5,30/11/2021 15:59,0,0,0,1,1,HML
5,30/11/2021 16:59,1,1,1,1,1,HML
5,30/11/2021 17:59,4,1,1,6,1,HML
5,30/11/2021 18:59,1,1,1,7,1,HML
5,30/11/2021 19:59,4,1,0,0,0,HML
5,30/11/2021 20:59,2,1,1,5,1,HML
5,30/11/2021 21:59,3,1,1,6,1,HML
5,30/11/2021 22:59,1,1,1,5,1,HML
5,30/11/2021 23:59,0,0,0,2,1,HML
5,01/12/2021 00:59,0,0,1,0,0,HML
5,01/12/2021 01:59,0,0,1,0,0,HML
5,01/12/2021 02:59,0,0,1,0,0,HML
5,01/12/2021 03:59,0,0,0,1,1,HML
5,01/12/2021 04:59,0,0,1,0,0,HML
5,01/12/2021 05:59,4,1,0,0,0,HML
5,01/12/2021 06:59,0,0,0,4,1,HML
5,01/12/2021 07:59,0,0,1,0,0,HML
