Deployment,Date,datetime,day,month,year,hour,hour2,yday,year_yday,julian,difftoHT,difftoLT,F_DPM,F_DPH,season,diel_period,average_temp,tide_period,tidal.range,F_Nall
5,01/12/2021,01/12/2021 01:00,1,12,2021,01:00:00,1,335,2021_335,218,0,6,0,0,Winter,night,10.6,HW,2.1,38966
5,01/12/2021,01/12/2021 02:00,1,12,2021,02:00:00,2,335,2021_335,218,1,-6,0,0,Winter,night,10.65,HW,2.1,41894
5,01/12/2021,01/12/2021 03:00,1,12,2021,03:00:00,3,335,2021_335,218,2,-5,1,1,Winter,night,10.65,Ebb,2.1,34697
5,01/12/2021,01/12/2021 04:00,1,12,2021,04:00:00,4,335,2021_335,218,3,-4,0,0,Winter,night,10.6,Ebb,2.1,38162
5,01/12/2021,01/12/2021 05:00,1,12,2021,05:00:00,5,335,2021_335,218,4,-3,0,0,Winter,night,10.65,Ebb,2.1,38854
5,01/12/2021,01/12/2021 06:00,1,12,2021,06:00:00,6,335,2021_335,218,5,-2,4,1,Winter,night,10.6,Ebb,2.1,37434
5,01/12/2021,01/12/2021 07:00,1,12,2021,07:00:00,7,335,2021_335,218,6,-1,0,0,Winter,night,10.7,Ebb,2.1,38924
5,01/12/2021,01/12/2021 08:00,1,12,2021,08:00:00,8,335,2021_335,218,-6,0,0,0,Winter,morning,10.75,LW,2.1,39591
5,01/12/2021,01/12/2021 09:00,1,12,2021,09:00:00,9,335,2021_335,218,-5,1,0,0,Winter,day,10.75,Flood,2.1,34609
5,01/12/2021,01/12/2021 10:00,1,12,2021,10:00:00,10,335,2021_335,218,-4,2,0,0,Winter,day,10.7,Flood,2.1,32472
5,01/12/2021,01/12/2021 11:00,1,12,2021,11:00:00,11,335,2021_335,218,-3,3,0,0,Winter,day,10.75,Flood,2.1,31568
5,01/12/2021,01/12/2021 12:00,1,12,2021,12:00:00,12,335,2021_335,218,-2,4,0,0,Winter,day,10.65,Flood,2.1,20094
5,01/12/2021,01/12/2021 13:00,1,12,2021,13:00:00,13,335,2021_335,218,-1,5,4,1,Winter,day,10.7,Flood,2.1,27388
5,01/12/2021,01/12/2021 14:00,1,12,2021,14:00:00,14,335,2021_335,218,0,6,1,1,Winter,day,10.6,HW,2.1,26121
5,01/12/2021,01/12/2021 15:00,1,12,2021,15:00:00,15,335,2021_335,218,1,-5,3,1,Winter,day,10.65,Ebb,2.1,25746
5,01/12/2021,01/12/2021 16:00,1,12,2021,16:00:00,16,335,2021_335,218,2,-4,2,1,Winter,evening,10.6,Ebb,2.1,21791
5,01/12/2021,01/12/2021 17:00,1,12,2021,17:00:00,17,335,2021_335,218,3,-3,2,1,Winter,evening,10.65,Ebb,2.1,28136
5,01/12/2021,01/12/2021 18:00,1,12,2021,18:00:00,18,335,2021_335,218,4,-2,3,1,Winter,night,10.7,Ebb,2.1,42463
5,01/12/2021,01/12/2021 19:00,1,12,2021,19:00:00,19,335,2021_335,218,5,-1,0,0,Winter,night,10.75,Ebb,2.1,50031
5,01/12/2021,01/12/2021 20:00,1,12,2021,20:00:00,20,335,2021_335,218,6,0,0,0,Winter,night,10.7,LW,2.1,77309
5,01/12/2021,01/12/2021 21:00,1,12,2021,21:00:00,21,335,2021_335,218,-5,1,0,0,Winter,night,10.75,Flood,2.1,42128
5,01/12/2021,01/12/2021 22:00,1,12,2021,22:00:00,22,335,2021_335,218,-4,2,0,0,Winter,night,10.75,Flood,2.1,40913
5,01/12/2021,01/12/2021 23:00,1,12,2021,23:00:00,23,335,2021_335,219,-3,3,0,0,Winter,night,10.7,Flood,2.1,36630
5,02/12/2021,02/12/2021 00:00,2,12,2021,00:00:00,0,336,2021_336,219,-2,4,0,0,Winter,night,10.7,Flood,2.5,35388
5,02/12/2021,02/12/2021 01:00,2,12,2021,01:00:00,1,336,2021_336,219,-1,5,0,0,Winter,night,10.65,Flood,2.5,32581
5,02/12/2021,02/12/2021 02:00,2,12,2021,02:00:00,2,336,2021_336,219,0,6,0,0,Winter,night,10.65,HW,2.5,30806
5,02/12/2021,02/12/2021 03:00,2,12,2021,03:00:00,3,336,2021_336,219,1,-6,0,0,Winter,night,10.6,HW,2.5,32502
5,02/12/2021,02/12/2021 04:00,2,12,2021,04:00:00,4,336,2021_336,219,2,-5,0,0,Winter,night,10.65,Ebb,2.5,31039
5,02/12/2021,02/12/2021 05:00,2,12,2021,05:00:00,5,336,2021_336,219,3,-4,1,1,Winter,night,10.6,Ebb,2.5,30529
5,02/12/2021,02/12/2021 06:00,2,12,2021,06:00:00,6,336,2021_336,219,4,-3,0,0,Winter,night,10.65,Ebb,2.5,36426
5,02/12/2021,02/12/2021 07:00,2,12,2021,07:00:00,7,336,2021_336,219,5,-2,0,0,Winter,night,10.65,Ebb,2.5,106890
5,02/12/2021,02/12/2021 08:00,2,12,2021,08:00:00,8,336,2021_336,219,6,-1,0,0,Winter,morning,10.65,Ebb,2.5,35815
5,02/12/2021,02/12/2021 09:00,2,12,2021,09:00:00,9,336,2021_336,219,-6,0,5,1,Winter,morning,10.7,LW,2.5,77336
5,02/12/2021,02/12/2021 10:00,2,12,2021,10:00:00,10,336,2021_336,219,-5,1,0,0,Winter,day,10.7,Flood,2.5,76145
5,02/12/2021,02/12/2021 11:00,2,12,2021,11:00:00,11,336,2021_336,219,-4,2,0,0,Winter,day,10.6,Flood,2.5,30186
5,02/12/2021,02/12/2021 12:00,2,12,2021,12:00:00,12,336,2021_336,219,-3,3,1,1,Winter,day,10.55,Flood,2.5,27040
5,02/12/2021,02/12/2021 13:00,2,12,2021,13:00:00,13,336,2021_336,219,-2,4,0,0,Winter,day,10.55,Flood,2.5,25408
5,02/12/2021,02/12/2021 14:00,2,12,2021,14:00:00,14,336,2021_336,219,-1,5,5,1,Winter,day,10.6,Flood,2.5,25324
5,02/12/2021,02/12/2021 15:00,2,12,2021,15:00:00,15,336,2021_336,219,0,6,12,1,Winter,day,10.6,HW,2.5,28070
5,02/12/2021,02/12/2021 16:00,2,12,2021,16:00:00,16,336,2021_336,219,1,-5,9,1,Winter,evening,10.6,Ebb,2.5,27656
5,02/12/2021,02/12/2021 17:00,2,12,2021,17:00:00,17,336,2021_336,219,2,-4,0,0,Winter,evening,10.65,Ebb,2.5,30985
5,02/12/2021,02/12/2021 18:00,2,12,2021,18:00:00,18,336,2021_336,219,3,-3,0,0,Winter,night,10.65,Ebb,2.5,53865
5,02/12/2021,02/12/2021 19:00,2,12,2021,19:00:00,19,336,2021_336,219,4,-2,0,0,Winter,night,10.7,Ebb,2.5,97816
5,02/12/2021,02/12/2021 20:00,2,12,2021,20:00:00,20,336,2021_336,219,5,-1,0,0,Winter,night,10.7,Ebb,2.5,61527
5,02/12/2021,02/12/2021 21:00,2,12,2021,21:00:00,21,336,2021_336,219,6,0,0,0,Winter,night,10.75,LW,2.5,61397
5,02/12/2021,02/12/2021 22:00,2,12,2021,22:00:00,22,336,2021_336,219,-5,1,0,0,Winter,night,10.75,Flood,2.5,62196
5,02/12/2021,02/12/2021 23:00,2,12,2021,23:00:00,23,336,2021_336,220,-4,2,0,0,Winter,night,10.6,Flood,2.5,32382
5,03/12/2021,03/12/2021 00:00,3,12,2021,00:00:00,0,337,2021_337,220,-3,3,0,0,Winter,night,10.6,Flood,2.9,27985
5,03/12/2021,03/12/2021 01:00,3,12,2021,01:00:00,1,337,2021_337,220,-2,4,0,0,Winter,night,10.65,Flood,2.9,37717
5,03/12/2021,03/12/2021 02:00,3,12,2021,02:00:00,2,337,2021_337,220,-1,5,0,0,Winter,night,10.7,Flood,2.9,34991
5,03/12/2021,03/12/2021 03:00,3,12,2021,03:00:00,3,337,2021_337,220,0,6,0,0,Winter,night,10.65,HW,2.9,32755
5,03/12/2021,03/12/2021 04:00,3,12,2021,04:00:00,4,337,2021_337,220,1,-5,0,0,Winter,night,10.65,Ebb,2.9,29533
5,03/12/2021,03/12/2021 05:00,3,12,2021,05:00:00,5,337,2021_337,220,2,-4,0,0,Winter,night,10.65,Ebb,2.9,48543
5,03/12/2021,03/12/2021 06:00,3,12,2021,06:00:00,6,337,2021_337,220,3,-3,2,1,Winter,night,10.65,Ebb,2.9,31191
5,03/12/2021,03/12/2021 07:00,3,12,2021,07:00:00,7,337,2021_337,220,4,-2,16,1,Winter,night,10.7,Ebb,2.9,37801
5,03/12/2021,03/12/2021 08:00,3,12,2021,08:00:00,8,337,2021_337,220,5,-1,16,1,Winter,morning,10.7,Ebb,2.9,39415
5,03/12/2021,03/12/2021 09:00,3,12,2021,09:00:00,9,337,2021_337,220,6,0,19,1,Winter,morning,10.7,LW,2.9,42344
5,03/12/2021,03/12/2021 10:00,3,12,2021,10:00:00,10,337,2021_337,220,-6,1,0,0,Winter,day,10.75,Flood,2.9,33065
5,03/12/2021,03/12/2021 11:00,3,12,2021,11:00:00,11,337,2021_337,220,-5,2,0,0,Winter,day,10.7,Flood,2.9,28873
5,03/12/2021,03/12/2021 12:00,3,12,2021,12:00:00,12,337,2021_337,220,-4,3,1,1,Winter,day,10.7,Flood,2.9,26859
5,03/12/2021,03/12/2021 13:00,3,12,2021,13:00:00,13,337,2021_337,220,-3,4,0,0,Winter,day,10.7,Flood,2.9,27589
5,03/12/2021,03/12/2021 14:00,3,12,2021,14:00:00,14,337,2021_337,220,-2,5,1,1,Winter,day,10.7,Flood,2.9,24196
5,03/12/2021,03/12/2021 15:00,3,12,2021,15:00:00,15,337,2021_337,220,-1,6,1,1,Winter,day,10.7,HW,2.9,24692
5,03/12/2021,03/12/2021 16:00,3,12,2021,16:00:00,16,337,2021_337,220,0,-6,7,1,Winter,evening,10.65,HW,2.9,44795
5,03/12/2021,03/12/2021 17:00,3,12,2021,17:00:00,17,337,2021_337,220,1,-5,10,1,Winter,evening,10.7,Ebb,2.9,31652
5,03/12/2021,03/12/2021 18:00,3,12,2021,18:00:00,18,337,2021_337,220,2,-4,0,0,Winter,night,10.7,Ebb,2.9,44334
5,03/12/2021,03/12/2021 19:00,3,12,2021,19:00:00,19,337,2021_337,220,3,-3,0,0,Winter,night,10.75,Ebb,2.9,64777
5,03/12/2021,03/12/2021 20:00,3,12,2021,20:00:00,20,337,2021_337,220,4,-2,0,0,Winter,night,10.75,Ebb,2.9,74624
5,03/12/2021,03/12/2021 21:00,3,12,2021,21:00:00,21,337,2021_337,220,5,-1,0,0,Winter,night,10.75,Ebb,2.9,103098
5,03/12/2021,03/12/2021 22:00,3,12,2021,22:00:00,22,337,2021_337,220,6,0,0,0,Winter,night,10.75,LW,2.9,72078
5,03/12/2021,03/12/2021 23:00,3,12,2021,23:00:00,23,337,2021_337,221,-5,1,0,0,Winter,night,10.75,Flood,2.9,41525
5,04/12/2021,04/12/2021 00:00,4,12,2021,00:00:00,0,338,2021_338,221,-4,2,0,0,Winter,night,10.75,Flood,3.1,32381
5,04/12/2021,04/12/2021 01:00,4,12,2021,01:00:00,1,338,2021_338,221,-3,3,0,0,Winter,night,10.65,Flood,3.1,31222
5,04/12/2021,04/12/2021 02:00,4,12,2021,02:00:00,2,338,2021_338,221,-2,4,0,0,Winter,night,10.65,Flood,3.1,26301
5,04/12/2021,04/12/2021 03:00,4,12,2021,03:00:00,3,338,2021_338,221,-1,5,4,1,Winter,night,10.65,Flood,3.1,30254
5,04/12/2021,04/12/2021 04:00,4,12,2021,04:00:00,4,338,2021_338,221,0,6,0,0,Winter,night,10.65,HW,3.1,21165
5,04/12/2021,04/12/2021 05:00,4,12,2021,05:00:00,5,338,2021_338,221,1,-5,1,1,Winter,night,10.6,Ebb,3.1,21442
5,04/12/2021,04/12/2021 06:00,4,12,2021,06:00:00,6,338,2021_338,221,2,-4,0,0,Winter,night,10.65,Ebb,3.1,24912
5,04/12/2021,04/12/2021 07:00,4,12,2021,07:00:00,7,338,2021_338,221,3,-3,0,0,Winter,night,10.7,Ebb,3.1,30286
5,04/12/2021,04/12/2021 08:00,4,12,2021,08:00:00,8,338,2021_338,221,4,-2,9,1,Winter,morning,10.7,Ebb,3.1,32160
5,04/12/2021,04/12/2021 09:00,4,12,2021,09:00:00,9,338,2021_338,221,5,-1,4,1,Winter,morning,10.7,Ebb,3.1,30472
5,04/12/2021,04/12/2021 10:00,4,12,2021,10:00:00,10,338,2021_338,221,6,0,5,1,Winter,day,10.7,LW,3.1,29963
5,04/12/2021,04/12/2021 11:00,4,12,2021,11:00:00,11,338,2021_338,221,-5,1,0,0,Winter,day,10.7,Flood,3.1,29864
5,04/12/2021,04/12/2021 12:00,4,12,2021,12:00:00,12,338,2021_338,221,-4,2,0,0,Winter,day,10.6,Flood,3.1,20492
5,04/12/2021,04/12/2021 13:00,4,12,2021,13:00:00,13,338,2021_338,221,-3,3,0,0,Winter,day,10.45,Flood,3.1,15667
